  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
21-006006 O US KY FULTON           36 30 10.19N 088 52 25.88W TOWER              1 00190 00554 N 1 A N 2017ASO19188OE C 2017363 
21-068330 U US KY FULTON           36 30 45.70N 088 53 03.40W POLE               1 00080 00481 N 4 D N 2020ASO22898OE A 2020290 
21-000427 O US KY FULTON           36 30 46.00N 088 52 29.00W TOWER              1 00220 00610 R 5 D M 1985ASO01806OE C 2014138 
21-055396 U US KY FOSTER           38 47 25.24N 084 10 11.27W T-L TWR            1 00142 00652 N 4 D N 2012ASO06209OE A 2018028 
21-055395 U US KY FOSTER           38 47 25.66N 084 10 24.96W T-L TWR            1 00112 00622 N 4 D N 2012ASO06208OE A 2018028 
21-022306 O US KY FOSTER           38 47 27.51N 084 10 08.83W TOWER              1 00255 00765 R 5 E S 2012ASO06207OE A 2014050 
21-020325 O US KY VERONA           38 47 29.77N 084 41 44.18W TOWER              1 00199 01032 N 5 D N 2010ASO03476OE A 2011111 
21-001762 O US KY RYLE             38 47 47.00N 084 43 52.00W TOWER              1 00350 01102 D 2 C N 2000ASO01708OE C 2001260 
21-001787 O US KY BUTLER           38 47 55.00N 084 21 49.00W TOWER              1 00260 00932 D 2 C N 2021ASO06822OE C 2021217 
21-002080 O US KY FOSTER           38 48 25.93N 084 13 29.58W TOWER              1 00325 01070 D 2 C N 2004ASO03000OE A 2005009 
21-001904 O US KY CRITTENDEN       38 48 29.00N 084 30 04.00W TOWER              1 00211 01095 M 2 C N 2001ASO05332OE A 2001274 
21-068337 O US KY VERONA           38 48 56.96N 084 37 52.05W TOWER              1 00315 01198 D 4 D N 2019ASO27007OE A 2020325 
21-001046 O US KY VERONA           38 48 57.45N 084 37 53.06W TOWER              1 00312 01203 R 1 A P 2014ASO04625OE C 2016298 
21-020273 O US KY WARSAW           38 48 57.68N 084 46 52.66W TOWER              1 00299 01088 D 5 D N 2009ASO02298OE A 2010162 
21-001446 O US KY CRITTENDEN       38 49 12.00N 084 28 54.00W TOWER              1 00194 01076 N 5 E N 2001ASO08128OE C 2002042 
21-055586 U US KY DEMOSSVILLE      38 49 12.92N 084 28 53.52W TOWER              1 00200 01084 N 4 D N 2013ASO11359OE A 2018024 
21-001315 O US KY WALTON           38 49 41.00N 084 36 04.00W TOWER              1 00294 01175 D 1 A N 2000ASO03250OE C 2014152 
21-001781 O US KY WALTON           38 49 47.00N 084 41 14.00W TOWER              1 00260 01131 D 2 C N 1999ASO02760OE C 2014152 
21-001765 O US KY MORNING VIEW     38 49 49.60N 084 32 11.20W TOWER              1 00260 01168 D 2 C N 2018ASO22479OE C 2019024 
21-020420 O US KY VERONNA          38 50 21.16N 084 44 01.37W TOWER              1 00265 01055 D 2 C N 2010ASO01621OE A 2012173 
21-056021 U US KY WALTON           38 51 01.60N 084 36 05.50W POLE               1 00063 00965 N 4 D N 2014ASO07858OE A 2018027 
21-081909 O US KY CALIFORNIA       38 51 25.04N 084 15 52.70W TOWER              1 00306 01132 D 4 D N 2021ASO48998OE A 2023115 
21-000458 O US KY MOSCOW  OH       38 51 42.00N 084 14 27.00W T-L TWR            1 00146 00857 N 5 E N                C 2014152 
21-000810 O US KY MOSCOW  OH       38 51 44.00N 084 14 17.00W CATENARY           1 00260 00714 N 5 E N                C 2014152 
21-000813 O US KY MOSCOW  OH       38 51 44.00N 084 14 08.00W CATENARY           1 00240 00694 N 5 E N                C 2014152 
21-000814 O US KY MOSCOW  OH       38 51 45.00N 084 14 01.00W CATENARY           1 00251 00705 N 5 E N                C 2014152 
21-020006 O US KY WALTON           38 51 46.20N 084 37 33.90W TOWER              1 00257 01144 D 5 E N 2007ASO06886OE C 2008128 
21-001768 O US KY GRANTS LICK      38 51 54.00N 084 23 44.00W TOWER              1 00260 01039 D 2 C N 2021ASO06821OE C 2021217 
21-001270 O US KY WALTON           38 51 58.23N 084 37 54.80W TOWER              1 00292 01174 D 5 E N 2004ASO04720OE C 2012151 
21-079958 O US KY VERONA           38 52 05.98N 084 42 07.72W TOWER              1 00315 01172 D 4 D N 2020ASO36696OE A 2022097 
21-020050 O US KY WALTON           38 52 06.32N 084 42 10.99W TOWER              1 00285 01139 D 2 C N 2008ASO02951OE C 2009014 
21-001669 O US KY WALTON           38 52 14.12N 084 38 01.74W TOWER              1 00375 01237 D 2 C N 2021ASO12763OE C 2021259 
21-000678 O US KY BEAVERLICK       38 52 24.00N 084 42 21.00W TOWER              1 00268 01077 R 5 E M 1981ASO00067OE C 2014152 
21-020417 O US KY CALIFORNIA       38 52 29.27N 084 15 09.09W TOWER              1 00302 01077 D 1 A N 2011ASO04941OE A 2012150 
21-006089 U US KY WALTON           38 52 33.00N 084 36 37.00W TOWER              1 00100 01043 U     U                A 1976072 
21-056020 U US KY WALTON           38 52 43.70N 084 36 32.50W POLE               1 00063 00998 N 4 D N 2014ASO07857OE A 2018026 
21-065041 O US KY ALEXANDRIA       38 53 26.02N 084 22 40.71W TOWER              1 00295 01066 D 4 D N 2017ASO23805OE A 2019189 
21-001480 O US KY WALTON           38 53 54.00N 084 34 49.00W TOWER              1 00124 01062 N 5 E N 1996ASO05201OE C 2014152 
21-000528 O US KY RABBIT HASH      38 54 15.00N 084 51 05.00W STACK              1 00650 01169 S 5 D N 1974ASO01600OE C 2014152 
21-020496 O US KY UNION            38 54 28.54N 084 41 03.39W TOWER              1 00199 01053 N 5 E N 2012ASO09755OE C 2016027 
21-000404 O US KY INDEPENDENCE     38 54 36.50N 084 32 42.90W TOWER              1 00285 01212 D 1 A N 2018ASO26939OE C 2019056 
21-001770 O US KY CALIFORNIA       38 54 38.00N 084 16 32.00W TOWER              1 00260 01063 D 2 C N 1999ASO02764OE C 2014152 
21-081285 O US KY UNION            38 54 39.26N 084 50 55.93W TOWER              1 00315 00830 D 4 D N 2022ASO00926OE A 2023053 
21-001785 O US KY COVINGTON        38 54 41.40N 084 27 39.30W TOWER              1 00265 01114 M 2 C N 2015ASO01929OE C 2016298 
21-056017 U US KY INDEPENDENCE     38 54 43.60N 084 34 44.70W VERTICAL STRUCTURE 1 00066 00883 N 4 D N 2014ASO08014OE A 2018027 
21-056001 U US KY WALTON           38 54 46.20N 084 37 12.60W POLE               1 00063 00991 N 4 D N 2014ASO07856OE A 2018026 
21-091186 O US KY INDEPENDENCE     38 54 55.65N 084 32 26.10W TOWER              1 00320 01221 R 4 D P 2023ASO06998OE A 2024004 
21-022318 O US KY ALEXANDRIA       38 55 19.41N 084 24 44.99W TOWER              1 00263 01050 D 1 A N 2014ASO02911OE A 2014122 
21-001861 O US KY WALTON           38 55 31.63N 084 37 27.95W TOWER              1 00307 01249 D 1 A N 2011ASO06438OE C 2012017 
21-061874 O US KY UNION            38 55 32.07N 084 48 21.58W TOWER              1 00221 01031 D 4 D N 2017ASO19875OE A 2018247 
21-001778 O US KY ALEXANDRIA       38 55 47.00N 084 23 29.00W TOWER              1 00260 00958 D 2 C N 2019ASO13309OE C 2019227 
21-000886 O US KY INDEPENDENCE     38 55 47.00N 084 33 25.00W TOWER              1 00295 01185 R 5 E M 1985ASO00867OE C 2014152 
21-061869 O US KY UNION            38 56 02.87N 084 41 04.46W TOWER              1 00215 01119 D 4 E N 2017ASO21387OE A 2018201 
21-055731 U US KY INDEPENDENCE     38 56 20.83N 084 34 59.89W TOWER              1 00199 00994 N 4 D N 2014ASO05904OE A 2018024 
21-001248 O US KY NEW RICHMOND     38 56 26.00N 084 18 31.00W TOWER              1 00291 01143 D 2 C N 2000ASO03610OE C 2014152 
21-056088 U US KY INDEPENDENCE     38 56 36.95N 084 30 37.21W POLE               1 00199 01103 N 1 A N 2015ASO02925OE A 2018027 
21-020533 O US KY INDEPENDENCE     38 56 39.35N 084 32 42.92W POLE               1 00199 01080 N 1 A N 2010ASO02003OE A 2013224 
21-000855 U US KY FLORENCE         38 56 46.00N 084 36 44.00W TOWER              1 00194 01039 N 4 D U 1982ASO02103OE C 2014124 
21-056000 U US KY FLORENCE         38 56 50.00N 084 37 13.10W POLE               1 00063 01005 N 4 D N 2014ASO07855OE A 2018026 
21-000389 O US KY RYLAND HEIGHTS   38 57 04.00N 084 28 15.00W TOWER              1 00163 01038 N 9 I N                C 2014152 
21-001285 O US KY ALEXANDRIA       38 57 15.00N 084 27 53.00W TOWER              1 00294 01155 D 1 A N 2000ASO04210OE C 2001239 
21-000837 O US KY RYLAND HEIGHTS   38 57 29.41N 084 27 30.22W TOWER              1 00327 01172 D 2 C N 2010ASO06908OE C 2017156 
21-000344 O US KY ALEXANDRIA       38 57 33.20N 084 23 11.80W TOWER              1 00320 01202 R 4 D P 2003ASO04432OE C 2012191 
21-002204 U US KY ALEXANDRIA       38 57 37.88N 084 21 00.15W TOWER              1 00253 01051 D 4 D N 2007ASO00319OE C 2014124 
21-001661 O US KY ALEXANDRIA       38 57 40.00N 084 22 51.50W TOWER              1 00291 01146 D 2 C N 2006ASO06320OE C 2006323 
21-000462 O US KY CAMP SPRINGS     38 57 48.00N 084 20 16.00W T-L TWR            1 00234 00875 N 5 E N 1976ASO01314OE C 2014152 
21-000904 O US KY FLORENCE         38 57 51.22N 084 36 52.80W TOWER              1 00250 01190 D 4 D N 2022ASO11294OE C 2023125 
21-000993 O US KY ELSMERE          38 57 54.00N 084 41 39.00W TOWER              1 00291 01159 M 1 A N 2001ASO04589OE C 2001360 
21-000463 O US KY CAMP SPRINGS     38 57 54.00N 084 20 19.00W T-L TWR            1 00213 00923 N 5 E N 1976ASO01314OE C 2014152 
21-066455 U US KY FLORENCE         38 58 26.68N 084 38 14.67W POLE               1 00043 00957 N 4 D N 2018ASO22216OE A 2020198 
21-066456 U US KY FLORENCE         38 58 28.99N 084 38 15.43W POLE               1 00043 00958 N 4 D N 2018ASO22217OE A 2020198 
21-001738 O US KY COVINGTON        38 58 29.22N 084 29 20.76W TOWER              1 00304 01107 D 1 A N 2012ASO00782OE C 2012095 
21-066457 U US KY FLORENCE         38 58 31.26N 084 38 16.24W POLE               1 00043 00958 N 4 D N 2018ASO22218OE A 2020198 
21-066458 U US KY FLORENCE         38 58 33.54N 084 38 17.12W POLE               1 00043 00957 N 4 D N 2018ASO22219OE A 2020198 
21-000464 O US KY CAMP SPRINGS     38 58 34.00N 084 20 18.00W T-L TWR            1 00213 00889 N 5 E N 1976ASO01314OE C 2014152 
21-000676 O US KY FLORENCE         38 58 34.10N 084 39 37.60W TOWER              1 00155 01022 N 4 E N 2012ASO02032OE C 2017205 
21-066459 U US KY FLORENCE         38 58 35.77N 084 38 18.02W POLE               1 00043 00955 N 4 D N 2018ASO22220OE A 2020198 
21-066460 U US KY FLORENCE         38 58 38.07N 084 38 18.95W POLE               1 00043 00953 N 4 D N 2018ASO22221OE A 2020198 
21-001372 O US KY RYLAND HEIGHTS   38 58 39.22N 084 28 24.78W TOWER              1 00300 01117 D 4 E N 2008ASO06856OE C 2017207 
21-066461 U US KY FLORENCE         38 58 40.35N 084 38 19.87W POLE               1 00043 00951 N 4 D N 2018ASO22222OE A 2020198 
21-066462 U US KY FLORENCE         38 58 42.62N 084 38 20.78W POLE               1 00043 00949 N 4 D N 2018ASO22223OE A 2020198 
21-066463 U US KY FLORENCE         38 58 44.89N 084 38 21.70W POLE               1 00043 00945 N 4 D N 2018ASO22224OE A 2020198 
21-063246 O US KY FLORENCE         38 58 46.00N 084 38 27.00W TOWER              1 00158 01053 N 4 D N 2017ASO09042OE A 2019031 
21-066464 U US KY FLORENCE         38 58 47.16N 084 38 22.61W POLE               1 00043 00941 N 4 D N 2018ASO22225OE A 2020198 
21-066465 U US KY FLORENCE         38 58 49.37N 084 38 23.50W POLE               1 00043 00937 N 4 D N 2018ASO22226OE A 2020198 
21-055999 U US KY FLORENCE         38 58 50.00N 084 36 33.10W POLE               1 00063 00962 N 4 D N 2014ASO07853OE A 2018027 
21-066466 U US KY FLORENCE         38 58 51.64N 084 38 24.42W POLE               1 00043 00932 N 4 D N 2018ASO22227OE A 2020198 
21-001796 O US KY ROSS             38 58 53.60N 084 18 54.20W TOWER              1 00375 01213 D 2 C N 2021ASO12779OE C 2021348 
21-066467 U US KY FLORENCE         38 58 53.92N 084 38 25.34W POLE               1 00043 00927 N 4 D N 2018ASO22228OE A 2020198 
21-001719 O US KY INDEPENDENCE     38 58 54.50N 084 32 44.77W TOWER              1 00294 01124 D 1 A N 2021ASO43820OE C 2023125 
21-001644 O US KY ELSMERE          38 58 55.60N 084 35 45.36W TOWER              1 00297 01144 D 1 A N 2015ASO07555OE C 2016273 
21-066468 U US KY FLORENCE         38 58 56.19N 084 38 26.25W POLE               1 00043 00922 N 4 D N 2018ASO22229OE A 2020198 
21-066469 U US KY FLORENCE         38 58 58.49N 084 38 27.18W POLE               1 00043 00917 N 4 D N 2018ASO22230OE A 2020198 
21-066470 U US KY FLORENCE         38 59 00.91N 084 38 28.16W POLE               1 00043 00912 N 4 D N 2018ASO22231OE A 2020198 
21-000749 O US KY TAYLOR HILL      38 59 02.00N 084 30 11.00W TOWER              1 00121 00981 R 5 E U 1982ASO00723OE C 2014152 
21-081147 U US KY FLORENCE  KY     38 59 02.92N 084 38 35.87W POLE               1 00040 00915 N 4 D N 2021ASO00258OE A 2022305 
21-066471 U US KY FLORENCE         38 59 03.27N 084 38 29.11W POLE               1 00043 00907 N 4 D N 2018ASO22232OE A 2020198 
21-081148 U US KY FLORENCE  KY     38 59 04.34N 084 38 34.00W POLE               1 00040 00917 N 4 D N 2021ASO00259OE A 2022305 
21-081149 U US KY FLORENCE  KY     38 59 05.59N 084 38 32.47W POLE               1 00040 00919 N 4 D N 2021ASO00260OE A 2022305 
21-066472 U US KY FLORENCE         38 59 05.64N 084 38 30.07W POLE               1 00043 00903 N 4 D N 2018ASO22233OE A 2020198 
21-080542 U US KY FLORENCE         38 59 05.88N 084 38 02.23W T-L TWR            1 00068 00952 N 4 D N 2021ASO40313OE A 2022290 
21-080543 U US KY FLORENCE         38 59 07.02N 084 38 04.99W T-L TWR            1 00072 00943 N 4 D N 2021ASO40312OE A 2022346 
21-080541 U US KY FLORENCE         38 59 07.29N 084 38 05.67W T-L TWR            1 00072 00940 N 4 D N 2021ASO40311OE A 2022290 
21-080540 U US KY FLORENCE         38 59 07.52N 084 38 06.23W T-L TWR            1 00068 00941 N 4 D N 2021ASO40310OE A 2022290 
21-081150 U US KY FLORENCE  KY     38 59 09.51N 084 38 27.92W POLE               1 00040 00921 N 4 D N 2021ASO00261OE A 2022305 
21-057137 U US KY FLORENCE         38 59 10.23N 084 38 34.27W POLE               1 00040 00888 N 4 D N 2016ASO00777OE A 2017199 
21-081151 U US KY FLORENCE  KY     38 59 11.19N 084 38 25.94W POLE               1 00040 00920 N 4 D N 2021ASO00262OE A 2022305 
21-057136 U US KY FLORENCE         38 59 11.71N 084 38 35.42W POLE               1 00040 00895 N 4 D N 2016ASO00776OE A 2017199 
21-081152 U US KY FLORENCE         38 59 13.38N 084 38 24.15W POLE               1 00040 00923 N 4 D N 2021ASO00647OE A 2022298 
21-057131 U US KY FLORENCE         38 59 13.62N 084 38 36.52W POLE               1 00040 00904 N 4 D N 2016ASO00775OE A 2017199 
21-057132 U US KY FLORENCE         38 59 15.73N 084 38 36.55W POLE               1 00040 00913 N 4 D N 2016ASO00774OE A 2017219 
21-057130 U US KY FLORENCE         38 59 17.77N 084 38 37.15W POLE               1 00040 00925 N 4 D N 2016ASO00773OE A 2017199 
21-057129 U US KY FLORENCE         38 59 19.72N 084 38 37.72W POLE               1 00040 00934 N 4 D N 2016ASO00772OE A 2017199 
21-001681 O US KY ALEXANDRIA       38 59 19.87N 084 23 06.36W TOWER              1 00299 01119 D 1 A N 2015ASO04888OE C 2016315 
21-057128 U US KY FLORENCE         38 59 20.69N 084 38 38.59W POLE               1 00030 00927 N 4 D N 2016ASO00771OE A 2017199 
21-057126 U US KY FLORENCE         38 59 21.93N 084 38 39.62W POLE               1 00030 00931 N 4 D N 2016ASO00770OE A 2017199 
21-057127 U US KY FLORENCE         38 59 22.93N 084 38 41.01W POLE               1 00030 00935 N 4 D N 2016ASO00769OE A 2017199 
21-057133 U US KY FLORENCE         38 59 23.34N 084 38 51.31W POLE               1 00040 00925 N 4 D N 2016ASO00766OE A 2017192 
21-057135 U US KY FLORENCE         38 59 23.61N 084 38 48.67W POLE               1 00040 00934 N 4 D N 2016ASO00765OE A 2017199 
21-057134 U US KY FLORENCE         38 59 23.66N 084 38 46.40W POLE               1 00040 00943 N 4 D N 2016ASO00764OE A 2017199 
21-057124 U US KY FLORENCE         38 59 23.67N 084 38 42.76W POLE               1 00030 00938 N 4 D N 2016ASO00768OE A 2017194 
21-057125 U US KY FLORENCE         38 59 24.00N 084 38 44.63W POLE               1 00030 00939 N 4 D N 2016ASO00767OE A 2017198 
21-079845 U US KY FLORENCE         38 59 26.81N 084 38 42.68W T-L TWR            1 00100 01003 N 4 D N 2020ASO08028OE A 2022047 
21-055436 U US KY FLORENCE         38 59 27.74N 084 39 42.10W TOWER              1 00178 01074 N 1 A N 2012ASO10808OE A 2018027 
21-001404 O US KY ELSMERE          38 59 35.00N 084 36 22.00W TOWER              1 00213 01089 D 1 A N 2001ASO06525OE C 2002050 
21-001263 O US KY FLORENCE         38 59 52.00N 084 38 52.00W TANK               1 00133 01049 R 1 A U 1972ASO02140OE C 2014152 
21-065044 U US KY FLORENCE         38 59 52.21N 084 38 45.89W TOWER              1 00127 01036 N 4 D N 2019ASO11344OE A 2019196 
21-071420 U US KY FLORENCE         38 59 52.90N 084 38 54.28W T-L TWR            1 00064 00962 N 4 D N 2020ASO16104OE A 2021061 
21-056119 U US KY TAYLOR MILL      38 59 53.91N 084 30 31.82W TOWER              1 00185 01055 N 4 D N 2021ASO08747OE C 2021228 
21-001615 O US KY FLORENCE         38 59 55.00N 084 38 37.00W TOWER              1 00198 01109 D 2 C N 1997ASO01479OE C 2014152 
21-071428 U US KY CINCINNATI       38 59 57.70N 084 39 01.19W T-L TWR            1 00068 00967 N 4 D N 2020ASO29506OE A 2021063 
21-068338 U US KY FLORENCE         38 59 59.64N 084 39 03.24W T-L TWR            1 00071 00976 N 4 D N 2020ASO29505OE C 2021063 
21-001264 O US KY FLORENCE         39 00 00.00N 084 38 44.00W SIGN               1 00112 01047 U 1 A N 1971ASO01280OE C 2014152 
21-066477 U US KY FLORENCE         39 00 01.97N 084 39 03.94W T-L TWR            1 00064 00990 N 4 D N 2019ASO35679OE A 2020219 
21-068967 U US KY FLORENCE         39 00 01.98N 084 39 05.42W T-L TWR            1 00085 00998 N 4 D N 2020ASO08226OE A 2020350 
21-000494 O US KY SILVER GROVE     39 00 02.00N 084 18 34.03W T-L TWR            1 00308 00796 S 4 D N 2022ASO33093OE C 2023137 
21-068971 U US KY FLORENCE         39 00 02.16N 084 39 06.01W T-L TWR            1 00085 00997 N 4 D N 2020ASO08231OE A 2021008 
21-066534 U US KY FLORENCE         39 00 02.66N 084 39 02.84W T-L TWR            1 00064 00990 N 4 D N 2019ASO35677OE A 2020253 
21-079919 U US KY FLORENCE         39 00 03.56N 084 39 07.52W T-L TWR            1 00077 00996 N 4 D N 2021ASO31036OE A 2022054 
21-066533 U US KY FLORENCE         39 00 03.90N 084 39 06.21W T-L TWR            1 00064 00990 N 4 D N 2019ASO35678OE A 2020248 
21-000787 O US KY ROSS             39 00 04.00N 084 18 17.00W CATENARY           1 00220 00674 N 5 D N 1976ASO02248OE C 2014152 
21-066535 U US KY FLORENCE         39 00 04.69N 084 39 04.93W T-L TWR            1 00064 00990 N 4 D N 2019ASO35676OE A 2020253 
21-068339 U US KY FLORENCE         39 00 04.79N 084 39 06.01W T-L TWR            1 00073 00996 N 4 D N 2020ASO29517OE C 2021104 
21-079823 U US KY FLORENCE         39 00 04.92N 084 39 08.94W T-L TWR            1 00085 00995 N 4 D N 2020ASO08233OE A 2022034 
21-022413 O US KY FLORENCE         39 00 05.35N 084 39 21.77W TOWER              1 00143 01046 N 4 D N 2021ASO08798OE C 2021223 
21-001265 O US KY FLORENCE         39 00 06.00N 084 37 50.00W TANK               1 00178 01114 R 1 A U 0066_CL00190OE C 2014152 
21-068970 U US KY FLORENCE         39 00 06.57N 084 39 07.29W T-L TWR            1 00085 00996 N 4 D N 2020ASO08228OE A 2021008 
21-079779 U US KY FLORENCE         39 00 07.37N 084 39 07.99W T-L TWR            1 00080 01003 N 4 D N 2021ASO31043OE A 2021351 
21-068340 U US KY FLORENCE         39 00 07.81N 084 39 05.08W T-L TWR            1 00077 00996 N 4 D N 2020ASO29518OE C 2021103 
21-082581 U US KY FLORENCE         39 00 08.08N 084 39 09.87W T-L TWR            1 00082 01001 U 4 D U 2020ASO15203OE A 2023072 
21-068341 U US KY FLORENCE         39 00 08.53N 084 39 04.07W T-L TWR            1 00071 00994 N 4 D N 2020ASO29519OE C 2021103 
21-071610 U US KY FLORENCE         39 00 08.78N 084 39 17.64W T-L TWR            1 00085 01009 N 4 D N 2020ASO15206OE A 2021133 
21-079746 U US KY FLORENCE         39 00 09.14N 084 39 12.65W T-L TWR            1 00080 00999 N 4 D N 2020ASO15204OE A 2021301 
21-068342 U US KY FLORENCE         39 00 09.29N 084 39 05.44W UTILITY POLE       1 00050 00972 N 4 D N 2020ASO29520OE C 2021104 
21-079780 U US KY FLORENCE         39 00 10.36N 084 39 14.25W T-L TWR            1 00087 01009 N 4 D N 2021ASO31063OE A 2021351 
21-079857 U US KY FLORENCE         39 00 10.37N 084 39 22.80W T-L TWR            1 00080 00999 N 4 D N 2020ASO15208OE A 2022048 
21-071618 U US KY FLORENCE         39 00 10.90N 084 39 20.27W T-L TWR            1 00080 01002 N 4 D N 2021ASO08447OE C 2022096 
21-080001 U US KY FLORENCE         39 00 11.80N 084 39 25.08W T-L TWR            1 00064 00984 N 4 D N 2021ASO42613OE A 2022095 
21-079859 U US KY FLORENCE         39 00 13.19N 084 39 27.32W T-L TWR            1 00073 00978 N 4 D N 2020ASO15210OE A 2022048 
21-060138 U US KY FLORENCE         39 00 13.50N 084 38 58.58W BLDG               1 00058 00966 N 4 D N 2016ASO05847OE A 2018025 
21-056406 U US KY FLORENCE         39 00 13.52N 084 37 49.48W POLE               1 00030 00970 N 4 D N 2015ASO18698OE A 2018026 
21-056405 U US KY FLORENCE         39 00 13.75N 084 37 50.78W POLE               1 00030 00970 N 4 D N 2015ASO18695OE A 2018026 
21-056414 U US KY FLORENCE         39 00 13.98N 084 37 49.22W POLE               1 00030 00970 N 4 D N 2015ASO18697OE A 2018026 
21-056386 U US KY FLORENCE         39 00 14.63N 084 37 50.28W POLE               1 00030 00970 N 4 D N 2015ASO18696OE A 2018026 
21-079860 U US KY FLORENCE         39 00 14.87N 084 39 30.00W T-L TWR            1 00070 00968 N 4 D N 2020ASO15211OE A 2022048 
21-002019 O US KY FLORENCE         39 00 16.21N 084 38 38.80W POLE               1 00080 00991 N 5 D N 2004ASO06262OE C 2004340 
21-079748 U US KY FLORENCE         39 00 16.95N 084 39 28.60W T-L TWR            1 00077 00978 N 4 D N 2020ASO15212OE A 2021363 
21-071419 U US KY FLORENCE         39 00 18.00N 084 38 42.88W T-L TWR            1 00068 00963 N 4 D N 2020ASO16103OE A 2021061 
21-071418 U US KY FLORENCE         39 00 18.38N 084 38 40.59W T-L TWR            1 00032 00932 N 4 D N 2020ASO16102OE A 2021061 
21-071417 U US KY FLORENCE         39 00 18.86N 084 38 40.97W T-L TWR            1 00064 00956 N 4 D N 2020ASO16101OE A 2021061 
21-079749 U US KY FLORENCE         39 00 18.94N 084 39 27.04W T-L TWR            1 00086 00998 N 4 D N 2020ASO15213OE A 2021307 
21-006090 U US KY GRANT            39 00 19.00N 084 47 21.00W TOWER              1 00183 01046 U     U                A 1976072 
21-079861 U US KY FLORENCE         39 00 20.95N 084 39 25.46W T-L TWR            1 00090 01013 N 4 D N 2020ASO15214OE A 2022048 
21-000769 O US KY COLD SPRING      39 00 21.40N 084 26 34.34W TOWER              1 00348 01157 R 1 A P 2016ASO24610OE C 2018176 
21-001932 O US KY COLD SPRING      39 00 22.12N 084 28 12.60W TOWER              1 00228 00734 D 4 D N 2019ASO11832OE C 2019197 
21-079750 U US KY FLORENCE         39 00 22.40N 084 39 29.91W T-L TWR            1 00091 01006 N 4 D N 2020ASO15215OE A 2021307 
21-082582 U US KY FLORENCE         39 00 23.46N 084 39 33.10W T-L TWR            1 00091 01000 U 4 D U 2020ASO15216OE A 2023072 
21-006091 U US KY ELSMERE          39 00 24.00N 084 36 21.00W TOWER              1 00150 01045 U     U                A 1976072 
21-079865 U US KY FLORENCE         39 00 24.69N 084 39 36.82W T-L TWR            1 00086 00989 N 4 D N 2021ASO42616OE C 2022216 
21-082580 U US KY FLORENCE         39 00 25.48N 084 39 39.21W T-L TWR            1 00086 00982 N 4 D N 2020ASO15218OE A 2023072 
21-071460 U US KY FLORENCE         39 00 25.90N 084 38 28.17W T-L TWR            1 00068 00964 N 4 D N 2020ASO37110OE A 2021075 
21-061868 O US KY COLD SPRING      39 00 26.02N 084 26 34.71W TOWER              1 00358 01168 R 4 D P 1998ASO00334OE A 2018176 
21-065024 U US KY ELSMERE          39 00 26.26N 084 36 42.57W TOWER              1 00160 01064 N 4 D N 2019ASO10395OE A 2019161 
21-084844 U US KY FLORENCE         39 00 26.51N 084 39 43.03W T-L TWR            1 00086 00976 N 4 D N 2020ASO15219OE A 2023137 
21-020422 O US KY BURLINGTON       39 00 26.84N 084 46 00.35W TOWER              1 00310 01180 D 2 C N 2012ASO05623OE C 2012227 
21-079862 U US KY FLORENCE         39 00 27.65N 084 39 46.44W T-L TWR            1 00095 00980 N 4 D N 2020ASO15220OE A 2022048 
21-000395 O US KY COLD SPRING      39 00 31.00N 084 26 37.00W TOWER              2 00355 01184 R 5 D M 1972ASO00851OE C 2014152 
21-079863 U US KY FLORENCE         39 00 31.55N 084 39 48.97W T-L TWR            1 00100 00968 N 4 D N 2020ASO15221OE A 2022048 
21-066324 U US KY FLORENCE         39 00 32.91N 084 38 37.89W BLDG               1 00060 00960 N 4 D N 2017ASO12321OE A 2020085 
21-000770 O US KY COLD SPRING      39 00 33.00N 084 26 54.00W TOWER              1 00355 01154 R 5 D M 1972ASO00851OE C 2014152 
21-079864 U US KY FLORENCE         39 00 33.57N 084 39 53.27W T-L TWR            1 00095 00945 N 4 D N 2020ASO15222OE A 2022038 
21-071506 U US KY FLORENCE         39 00 35.74N 084 39 54.16W T-L TWR            1 00089 00941 N 4 D N 2020ASO15223OE A 2021111 
21-066150 U US KY FLORENCE         39 00 36.91N 084 39 11.92W BLDG               1 00048 00902 N 4 D N 2018ASO00831OE A 2019312 
21-071619 U US KY FLORENCE         39 00 38.74N 084 39 54.89W T-L TWR            1 00077 00938 N 4 D N 2021ASO02875OE A 2021119 
21-071620 U US KY FLORENCE         39 00 41.73N 084 39 55.62W T-L TWR            1 00077 00927 N 4 D N 2021ASO02876OE A 2021119 
21-071521 U US KY FLORENCE         39 00 44.02N 084 39 56.19W T-L TWR            1 00095 00908 N 4 D N 2021ASO02879OE A 2021118 
21-071520 U US KY FLORENCE         39 00 46.69N 084 39 56.80W T-L TWR            1 00095 00901 N 4 D N 2021ASO02881OE A 2021118 
21-071517 U US KY FLORENCE         39 00 48.23N 084 39 57.20W T-L TWR            1 00080 00901 N 4 D N 2020ASO38261OE C 2022075 
21-057234 U US KY TAYLOR MILL      39 00 49.24N 084 30 37.02W POLE               1 00024 00820 N 4 D N 2016ASO02720OE A 2018025 
